,fecha,titulo,link,descripcion
2865,2016-07-20,Lasso cambiara su apellido a uno más humilde y será “Guillermo Nudo”,http://elmercioco.com/lasso-guillermo-nudo/,"APS. Noticias. Quito, Ecuador.- En una entrevista el día lunes 18 el próximo candidato a presidente de la república del Ecuador , Guillermo Lasso dió a conocer sus verdaderos intereses en la presidencia, destacando principalmente sus buenas intenciones de ayudar al Ecuador a ser potencia mundial, retirar todos los impuestos y de llevarse el dinero que tanto afecta al país por la discordia que causa. “Para mi candidatura quiero demostrar al pueblo que soy uno de ellos, que soy humilde y que seré capaz de todo para ganarme su confianza, por eso de ahora en adelante llámenme Guillermo “Nudo”"
2866,2016-07-20,Se estima que para Febrero del 2017 se extingan los borregos en el Ecuador,http://elmercioco.com/se-extingan-los-borreg/,"APS. Noticias. Quito, Ecuador.- Los investigadores atribuyen su disminución, al incremento en la siembra de impuestos, que permiten a los deudores utilizar más dinero del pueblo para pagar deudas internas y externas. Una vez, los borregos fueron vistos en forma habitual en todo el Ecuador. En Carondelet, donde invernan, las carpas de refrigerios a menudo se cubren con miles de ellos. Pero disminuye el sanduche – única fuente del alimento para esta especie que llevó a una disminución del 90% en el número de los borregos. Ahora, el Ministerio del Interior , está revisando una petición que otorgaría protección a las especies a través de la emblemática Ley de Especies en Peligro de Extinción (ESA)."
2867,2016-07-20,Los símios se plantean dejar de evolucionar hacia el Hombre,http://elmercioco.com/los-simios/,"APS. Noticias. Manabí, Ecuador.-  La comunidad simia ha empezado a cuestionar la especie humana y valora otras vías de evolución. Lo confirmaba esta mañana en declaraciones a “National Geographic” el orangután de dos metros que lidera en estos momentos a los simios: “Queremos evolucionar por nuestra cuenta. La trayectoria del Homo Sapiens Sapiens de los últimos 4.000 años es lamentable. Eso no es evolucionar, es ir improvisando por ahí, a lo loco”, ha sentenciado. El rey de los simios considera que “debe de haber otra manera de evolucionar hacia algo que valga más la pena y tenemos derecho a decidir nuestro futuro”, por lo que promete convocar un referéndum “en el que todos los monos podamos expresar nuestra opinión”."
2868,2016-07-20,Esposo de Hinostroza es detenido y requizado en el aeropuerto al intentar huir a Panamá,http://elmercioco.com/aseguradora-del-sur/,"APS. Noticias. Quito, Ecuador.- Juan Fernando Cevallos, gerente de  Aseguradora del Sur y esposo de la comediante de televisión Janet Hinostroza, fue detenido en el aeropuerto de Quito al intentar dejar el país por presuntas investigaciones del SRI. Este 12 de julio del 2016, el director del Servicio de Rentas Internas (SRI), Leonardo Orlando, compareció ante Comisión de Justicia de la Asamblea. Ahí mostró, en diapositivas, la lista de grupos económicos y firmas que tendrían integrantes vinculados a ‘offshores’ en paraísos fiscales donde aparece la familia de Hinostroza y los activos de Aseguradora del Sur.  El director del SRI afirmó que investigará a Cevallos e Hinostroza los cuales se presume que poseen varios millones de dólares en Panamá.  Cevallos al enterarse de esta investigación decidió cerrar la Aseguradora del Sur y huir del país."
2869,2016-07-18,"Consumo masivo de hornado, pone en peligro de extinción al cerdo ecuatoriano",http://elmercioco.com/hornado-masivo/,"APS. Noticias. Sangolquí, Ecuador.- El Chanchis Ecuatorianis, un tipo de porcino que habita la sierra ecuatoriana, integra la lista de especies en grave peligro de extinción a nivel mundial elaborada por la la Unión Internacional para la Conservación de la Naturaleza (UICN). De acuerdo al informe, este animal ha sido catalogado como “especie en peligro crítico” debido a una drástica disminución de la población, estimada en más de 80 % en los últimos dos días."
2870,2016-07-18,Trás el aumento del IVA el 69 se llamará 78.66,http://elmercioco.com/tras-el-aumento-del-iva-el-69/,"APS. Noticias. Quito, Ecuador.- Después de las medidas que tomó el gobierno para la reconstrucci’on y ayuda solidaria que se dará a las provincias afectadas por el terremoto que sacudió el Ecuador en abril, se han dado varios casos de productos que han subido en diferentes etapas, el valor de su iva y en este mes se ha confirmado que los productos para la higiene y protección sexual subirán su valor al aplicarse el nuevo IVA del 14% Lo sorprendente es que tambien la famosa pose del 69 se llamará 78.66 según declaraciones del Ministerio de Finanzas y el Ministerio de Sexología, el último formado el dia de ayer con un presupuesto de 45 000 000 de dólares."
2871,2016-07-17,Follarse más de dos veces a la misma persona puede terminar en matrimonio,http://elmercioco.com/puede-terminar-en-matrimonio/,"APS. Noticias. Quito, Ecuador.- El Ministerio de Salud ha advertido esta semana de que las prácticas sexuales irresponsables, como por ejemplo practicar el sexo, pueden acarrear consecuencias no deseadas “y para toda la vida” y entre ellas, el matrimonio, asegura en un comunicado oficial. “Sin voluntad de caer en el alarmismo, recordamos que mantener relaciones sexuales varias veces con la misma persona favorece los lazos afectivos, que más adelante pueden acabar desarrollando matrimonios crónicos”, informa la nota."
2872,2016-07-16,La Senecyt crea el “Examen de Ingreso a la Educación Pre-básica” para los postulantes al Kinder,http://elmercioco.com/la-senecyt-crea-el-examen/,"APS. Noticias. Quito, Ecuador.- El dia de hoy que se celebran los examenes ENES para el ingreso a las universidades se anunció que estos exámenes estan en sus etapas finales, pero que no se dejara la selección de carreras a los estudiantes. Ahora existirá un exámen que se tome a los aspirantes de ingreso a la educacion Pre-Básica La idea se le ocurrió cuando vió a un niño salir felíz y sin estrés de su Kindergarten. “Eso no es educación! Uno nunca puede estar relajado o sin ser evaluado, el problema no es el Bachiller, es el niño de Kinder que no se plantea su futuro” afirmó René Ramirez"
2873,2016-07-16,Johnny Sins le ofrece contrato millonario a “la Pame”,http://elmercioco.com/jhonny-sins-le-ofrece/,"APS. Noticias. Quito, Ecuador.- El famoso actor de películas para adultos ha mostrado un gran interés en los resultados de las estadísticas que se mostraron en Ecuador, poniendo las busquedas de “Pamela” en la punta de la lista. “Esa muchacha tiene potencial, yo he trabajado en esta empresa por mucho tiempo pero no habia visto un rostro tan apto para el trabajo, creo que lleva la profesión en la sangre” declaró el Sr. Sins cuando le preguntamos por que la enconraba tan especial."
2874,2016-07-15,Segunda compilación de los mejores memes del Boca-Independiente,http://elmercioco.com/segunda-compilacion/,
2875,2016-07-15,El “Choclo de Sangolquí” reemplazará el Obelisco de Buenos Aires,http://elmercioco.com/el-choclo-de-sangolqui/,"APS. Noticias. Sangolquí, Ecuador.- Este día 15 de julio de 2016, se ha anunciado oficialmente un acuerdo entre la Alcaldía de Buenos Aires y el burgomaestre en funciones del Distrito Metropolitano de Quito, Mauricio Rodas. Los reportes sobre la reunión indican que a partir del día 1 de agosto de 2016, empezará la movilización del “Choclo de Sangolquí” con destino a Buenos Aires, con el fin de reemplazar al Obelisco."
2876,2016-07-15,Video: Las palabras que tuvo que tragarse Riquelme,http://elmercioco.com/video-las-palabras-que-tuvo-que-tragarse-riquelme/,
2877,2016-07-15,Lourdes Tibán asegura que sus cuentas millonarias son de la venta legal de cuyes,http://elmercioco.com/lourdes-tiban-asegura-que-sus-cuentas-millonarias-son-de-la-venta-legal-de-cuyes/,"APS. Noticias. Latacunga, Ecuador.- Después de la revelación de los involucrados con las cuentas fraudulentas en Panama Papers se han incrementado el número de participantes. Entre los principales personajes que figuran en estos documentos robados al estudio Mossack Fonseca figuran los primeros ministros de Islandia y Pakistán, el presidente ucraniano y la reina de Pachakutik. Lourdes Tibán tiene un total de 30 000 000 de dólares en su cuenta que fue hecha pública este Enero cuando se reveló la segunda lista de cuentas fraudulentas. En una entrevista ella afirmó:"
2878,2016-07-15,VIDEO: Relatores argentinos lloran y putean cuando IDV eliminó a Boca,http://elmercioco.com/relatores-argentinos-lloran/,
2879,2016-07-15,Los mejores memes de las nalgadas que le metió Independiente a Boca,http://elmercioco.com/los-mejores-memes-de-las-nalgadas-que-le-metio-independiente-boca/,
2880,2016-07-15,Riquelme se suicida al ver que Boca Juniors vale paloma,http://elmercioco.com/riquelme-se-suicida/,"APS. Noticias. Buenos Aires, Argentina.- El fútbol argentino llora la muerte de Juan Román Riquelme, antiguo jugador de Boca Juniors, que se suicidó a los 38 años tras no poder superar una depresión al ver que el equipo de sus amores vale paloma. “Desgraciadamente es verdad que Riquelme se ha suicidado. Todos estamos en shock y profundamente tristes”, declaró el presidente de Boca Juniors,  en cuyo equipo  jugaba Riquelme."
2881,2016-07-14,"Correa creará las secretarías de Tierra, Fuego, Viento y Corazón para invocar al Capitán Planeta",http://elmercioco.com/correa-capitan-planeta/,"APS. Noticias. Quito, Ecuador.- Recientemente el Gobierno de Ecuador promulgó el decreto ejecutivo 666 que busca obtener un Consejo Nacional del Planeta a través de la creación de las secretarías de la tierra, fuego, viento y corazón, para la inclusión de nuevas políticas para una gestión sostenible de estos recursos. El decreto, promulgado por el presidente Rafael Correa, plantea la gestión de estos recursos desde una visión ecosistémica, coherente con la protección del medio ambiente, el respeto de los derechos ciudadanos y las actividades económicas y sociales que hacen uso de estos recursos."
2882,2016-07-13,Albañiles recibirán capacitación de “Galanteria” por deficiencia en los últimos años,http://elmercioco.com/albaniles-recibiran-capacitacion/,"APS. Noticias. Quito, Ecuador .- El Municipio de Quito y la Organización de Ingenieros del Ejercito. Ambas entidades firmaron un convenio hoy, miércoles 13 de julio de 2016, para iniciar con este proceso en el que pueden participar maestros albañiles, profesionales de la construcción, como arquitectos e ingenieros, y público en general. La capacitación cuenta con cuatro módulos: levantamiento de mositas, pirópos no obsenos, rimas en galanteo y silvidos aplicados al vacile."
2883,2016-07-13,Álvaro Noboa debutará como el “Quinto Teletubbie”,http://elmercioco.com/alvaro-noboa-debutara-como-el-quinto-teletubbie/,"APS. Noticias. Guayaquil, Guayas.- Álvaro Noboa, el conocido inversor y aspirante a político de la ultima década, ha declarado en su reciente rueda de prensa que para “reavivar su fama” y demostrarle al pueblo ecuatoriano que es talentoso, decidió mostrar su faceta de dramaturgo.  Noboa interpretará al quito teletubbie en el programa infantil con más audiencia en el mundo entero."
2884,2016-07-13,Integrantes de “Combate” formarán nuevo partido político,http://elmercioco.com/integrantes-de-combate/,"APS. Noticias. Guayaquil, Ecuador.- El Grupo de Combate Azúl afirmó que él, y el también equipo Naranja  formarán un nuevo partido político tras su éxito en el Ecuador y su confianza en que serán una buena promesa para el país. Matamoros precisó que la próxima semana empezarán la recolección de firmas para la inscripción oficial de su propio partido político, al que quieren llamar “Ecuador a lo Diri Diri”"
2885,2016-07-13,Estudiante de economía que asistió a la charla de Correa ya no sabe si es hombre o mujer,http://elmercioco.com/charla-correa-confundido/,"APS. Noticias. Guayaquil, Ecuador.- El anuncio de que el presidente de la República, Rafael Correa, daría una charla en la Escuela Superior Politécnica del Litoral (Espol) atrajo la atención de los estudiantes, en Guayaquil entre ellos Luis Miguel Delgado, sobretodo porque se trataba de una explicación de macroeconomía, precisamente en momentos en que el país atraviesa una crisis económica. La mañana de este martes 12 de julio, el Mandatario llegó hasta la institución y fue recibido por estudiantes, docentes y las autoridades. El formato que se eligió para la charla evocó a un salón de clases. Correo se colocó al frente, en una tarima, y tuvo un pizarrón de tinta líquida que utilizó para explicar su posición."
2886,2016-07-13,Nasa descubre nuevo planeta “Urecto” y envía a Ronnie Nader a colonizarlo,http://elmercioco.com/nasa-descubre-nuevo-planeta/,"APS. Noticias. Salcedo, Ecuador. El planeta, encontrado con el Satélite Pegaso de EXA y con ayuda de la NASA, es el primero de los más de 500 exoplanetas conocidos que es definitivamente rocoso como la Tierra, Marte, Venus o Mercurio, según afirma el estudio. “Pegaso”, lanzado en abril de 2013, fue diseñado para chocar con planetas similares a la Tierra potencialmente habitables. Este nuevo Planeta de color rosa será llamado “Urecto” y se ha seleccionado a Nader como jefe de misión para explorar este planeta."
2887,2016-07-13,Científicos en Yachay descubren que “Por la plata baila el mono”,http://elmercioco.com/cienificos-en-yachay-mono/,"APS. Noticias. Quito, Ecuador. Científicos de Yachay aseguran haber descubierto una nueva especie de mono que vive en los bosques remotos del Chota, en el norte del país. Esta especie se llamara “Salsis Choques” o tambien llamado mono bailarín. Este descubrimiento se complementa con el comportamiento que notaron de los primates, cuando se les cayó dinero y de fondo sonaba salsa choque, salieron estos animales a recoger el dinero del piso y se pusieron a bailar “Yo le iba a pegar al mono, quitarle mi dinero y decirle que encuentre empleo pero me hizo gracia que bailara mejor que yo y empezamos a darle mas dinero” Asegura el Phd. Ángel Tul"
2888,2016-07-12,Científico abandona charla de economía de Correa en medio de gritos,http://elmercioco.com/cientifico-correa/,"APS. Noticias. Quito, Ecuador.- El presidente Rafael Correa defendió la inversión pública como fórmula para mejorar la productividad, al disertar el martes sobre macroeconomía, transformación y desarrollo en la universidad Politécnica del Litoral, en Guayaquil. Correa inició así un ciclo de conferencias magistrales en universidades estatales del país, y en esta ocasión defendió el rol del estado en la conducción y desarrollo de la economía, aunque destacando que la inversión pública no es excluyente de la privada."
2889,2016-07-12,Sitios porno colapsan por miles de búsquedas de videos de “AyPame”,http://elmercioco.com/sitios-porno-colapsan-aypame/,"APS. Noticias. Internet.- La página web pornográfica PORNHUB  ha colapsado en el inicio de la semana por la avalancha de visitas para solicitar los videos con la búsqueda AyPame. Debido a estas dificultades de acceso y navegación, PORNHUB ha solicitado a los usuarios ecuatorianos que dejen de buscar los videos de “La Pame” Sin embargo, a las 17.00 horas del día de ayer el volumen de tráfico fue tan alto que saturó todos los servidores de PORNHUB a nivel mundial. Otros sitios como YOUPORN también han anunciado saturaciones por la misma razón."
2890,2016-07-12,Wikipedia afirma que Elhers es un vago dormilón y parásito en su portal,http://elmercioco.com/wikipedia-elhers-parasito/,"APS. Noticias. Quito, Ecuador.- El portal Wikipedia, muestra la biografía de Freddy Ehlers donde lo llama vago, dormilón y parásito. Se recomienda visitar el sitio antes de que este contenido sea borrado o modificado.
Aquí el link:"
2891,2016-07-12,Netflix transmitirá la primera temporada de “El más querido”,http://elmercioco.com/netflix-moran/,"APS. Noticias. Quito, Ecuador.- La vida del artista nacional conocido como “El Más Querido” del Ecuador, Gerardo Morán, llega a la pantalla de NETFLIX en una miniserie de diez capítulos en su primera temporada. Netflix en alianza con Ecuavisa, explicaron en un comunicado que esperan que la vida del cantante chichero Gerardo Morán, tenga el mismo éxito que tuvo la serie Narcos, que trata de la vida de Pablo Escobar."
2892,2016-07-12,IAEN borró documento que probaba el doble sueldo de la mujer de René Ramirez,http://elmercioco.com/iaen-sueldos/,"APS. Noticias. Quito, Ecuador.- En el siguiente video se muestra como el IAEN suplantó los documentos públicos que mostraban el doble sueldo de la rectora de dicha institución, la esposa de René Ramirez, el Secretario de Ciencia y Tecnología. La denuncia se la realizó el 5 de julio, y según el portal del IAEN, los documentos fueron cambiados el 6 de julio."
2893,2016-07-11,Sasha Grey y Mia Khalifa participarán en las Fiestas de Guayaquil,http://elmercioco.com/sasha-grey-y-mia-khalifa/,"APS. Noticias. Guayaquil, Ecuador.- El Malecón aglutinó este domingo una serie de actividades por las fiestas , que se desarrollan a lo largo de todo este mes, como homenaje de la ciudad.
 La sorpresa más grande de estas fiestas fue la visita de las reconocidas actrices Mia Khalifa y Sasha Grey, quienes agrandaron la sorpresa a los guayaquileños al anunciar que ellas darían un show el último día de las fiestas."
2894,2016-07-11,Ing. Tipantiza demanda al Municipio de Quito por robar su modelo del “Gusanito”,http://elmercioco.com/ing-tipantiza-demanda/,"APS. Noticias. Quito, Ecuador.-  Este lunes 11 de julio de 2016 se iniciaron oficialmente las operaciones de los cinco nuevos biarticulados en el Corredor Central Trolebús. Esta noticia ha sorprendido al Ingeniero Tipantiza Geovanni, empleado de toda su vida de un parque de atracciones, donde el se atribuye el modelo del “Biarticulado” originalmente llamado “El Gusanito”"
2895,2016-07-11,VIDEO: Burla en contra de Freddy  Ehlers y su buen vivir,http://elmercioco.com/burla-en-contra-de-ehlers/,
2896,2016-07-11,Correa: “Si la tierra sigue temblando y molestando al Ecuador me presento para las elecciones”,http://elmercioco.com/correa-ultimatum-temblores/,"APS. Noticias. Quito, Ecuador.- En horas de la mañana, el presidente Rafael Correa mencionó la posibilidad de ser nuevamente elegido. Advirtió a la Pacha Mama que podría ser candidato para la presidencia en el 2017 en caso de que continúen los movimientos telúricos. “Yo no quiero volver, quiero descansar; si me siguen fastidiando la pacha mama, me presento en el 2017”, dijo el Mandatario. Debido a la segunda transitoria de la enmienda constitucional, que impide que las autoridades que ya fueron reelectas participen para la misma dignidad en 2017, el presidente Correa no podría presentarse el próximo año y tendría que esperar durante un periodo de gobierno, pero el gobierno confía en que Pamela Aguirre consiga las firmas necesarias para aprobar su reelección."
2897,2016-07-11,Canciller Long lloró por la derrota de Francia en la Eurocopa,http://elmercioco.com/canciller-long-francia-eurocopa/,"APS. Noticias. Quito, Ecuador.- El canciller del Ecuador Guillaume Long, lamentó hoy la derrota de los “Bleus” contra Portugal por 1-0 en la final de la Eurocopa.
“Consternado, estoy consternado, nos merecíamos ganar PUTAIN DE MERDE!!! ÇA FAIT CHIER!! PUTAIN DES PORTUGAIS!!!, perdón, perdón” afirmó el canciller del Ecuador mientras bajo el tono y se disculpaba por los insultos en francés entre lágrimas. Una vez ya calmado, Long volvió a hablar castellano y explicó que  “La Seleção hizo sufrir a Francia, una derrota cruel, no nos merecíamos perder, pero así es el futbol,desgraciadamente no siempre levanta la copa el mejor equipo”, añadió ."
2898,2016-07-11,Sitio porno publica estadísticas de consumo mundial: Ecuador en el top,http://elmercioco.com/sitio-porno-publica/,"APS. Noticias. Quito, Ecuador. Un popular sitio online de contenidos eróticos que ha publicado distintos datos para ayudarnos a comprender cuáles son las preferencias de los internautas a la hora de consumir pornografía en la red, los términos más buscados y las diferencias entre los distintos paises del mundo. Aquí el resultado: El Ecuador se encuentra en la octava posición del ranking de PornHub. A parte de la posición del pais tambien el sitio ha informado que las búsquedas mas comunes fueron “Mashi y Patiño” “La Pame” y “Lourdes Tibán”"
2899,2016-07-10,AU-D aclara publicación de diario El Mercioco sobre candidatura a asambleísta,http://elmercioco.com/au-d-aclara-publicacion-mercioco/,"APS. Noticias. Guayaquil, Ecuador.- El rapero guayaquileño AU-D publicó en su perfil de facebook una aclaración donde afirma que no será candidato por Alianza País y afirma que creará su propio partido político llamado PEDO. Esta es la noticia a la cual se refiere el mencionado cantante:  http://elmercioco.com/au-d-asambleista-ap/"
2900,2016-07-10,Pachakutik contará con Delfín Quishpe en respuesta a Alianza País y Nebot,http://elmercioco.com/pachakutik/,"APS. Noticias. Quito, Ecuador En respuesta a nuestra Notícia sobre la batalla de raperos que se llevará en la Asamblea, el partido de Pachakutik no quízo quedarse atrás y tomó cartas en el asunto."
2901,2016-07-10,El mejor cover de Delfín Quishpe,http://elmercioco.com/el-mejor-cover-de-delfin-quishpe/,
2902,2016-07-10,La Pame amenaza a Diario “El Mercioco” por esta foto,http://elmercioco.com/la-pame-amenaza-diario-el-mercioco/,"Esta es la amenaza de la Pame
 Esta es la foto que no le gustó que publiquemos a la Pame"
2903,2016-07-10,Momia inca firmó por el referendum para la reelección de Correa,http://elmercioco.com/momias-incas-firmaron-correa/,"APS. Noticias. Quito, Ecuador.- Stephanía Baldeón, parte del colectivo “Rafael Contigo Siempre”, manifestó que “lo que queda” es la recolección de firmas, luego del pronunciamiento a su favor de la Corte Constitucional, que les permite la propuesta de una Consulta Popular para la revocatoria de la Disposición Transitoria Segunda de la Enmienda que impide la elección de un candidato más de dos veces consecutivas. Hasta el momento, dijo que en 7 días alcanzaron la cifra de 200 mil rúbricas del 1 millón que se propusieron recolectar. Baldeón resaltó que hasta algunas momias incas decidieron firmar por Correa."
2904,2016-07-10,Alianza País fichará a AU-D para asambleísta para combatir táctica de Nebot,http://elmercioco.com/au-d-asambleista-ap/,"APS. Noticias. Quito, Ecuador.- A través de su cuenta de Twitter, el alcalde de Guayaquil Jaime Nebot, informó que el partido postulará al rapero ecuatoriano Gerardo Mejía como candidato a la Asamblea Nacional por los migrantes. Nebot colgó una fotografía en la cual ambos abrazan a Cynthia Viteri, precandidata presidencial."
2905,2016-07-10,Estudiantes de médicina apedrean a un compañero por sacarse su bata cuando estaba sucia,http://elmercioco.com/estudiantes-de-medicina/,"APS. Noticias. Quito, Ecuador.- La violencia en las universidades del Ecuador tiene muchos rostros. Recientemente ha mostrado uno de los más crueles, celebrándose con un chico al cual sus compañeros lo apedrearon por sacarse la bata.  “Mi bata había estado sucia desde hacía 6 meses, que no me la quitaba; pero ese día se me regó una muestra de heces en ella y discúlpenme, yo no soy tan puerco” contó Pedro Ortiz que después de quitarse la bata para cambiársela, sus compañeros lo avistaron y de manera salvaje lo agredieron."
2906,2016-07-10,Video: Actores porno tienen la música en su sangre,http://elmercioco.com/actores-porno/,
2907,2016-07-09,Cientificos de Yachay crean el primer egresado con 10 años de experiencia,http://elmercioco.com/cientificos-de-yachay-crean-el-primer-egresado-con-10-anos-de-experiencia/,"APS. Noticias. Quito, Ecuador.- Científicos de la prestigiosa universidad de Yachay , luego de años de investigación y un presupuesto de un chillon de dólares lograron crear lo que parecía imposible: un estudiante recién egresado con 10 años de experiencia, justo lo que piden el 101% de las empresas en el mundo. “Este logro da un giro de 180 grados a la educación actual y a la forma en que egresan los alumnos en la actualidad”, indica el académico a cargo de la investigación, quien además agregó: “Ahora estamos creando al primer egresado de diseño gráfico que pueda trabajar feliz por un sueldo basico ecuatoriano.”"
2908,2016-07-09,Ministerio de salúd pública recomienda secarse bien la panza porque las llantas viejas y húmedas son criaderos del mosquito del Zika.,http://elmercioco.com/ministerio-de-salud-publica-recomienda-secarse-bien-la-panza-porque-las-llantas-viejas-y-humedas-son-criaderos-del-mosquito-del-zika/,"APS. Noticias. Quito, Ecuador.- El Ministerio de Salud Pública activó los mecanismos de protección en caso de que se reporten infecciones por el virus Zika en el Ecuador.  Y piden “preparar a los servicios de salud en todos los niveles de atención sanitaria, e implementar estrategias de comunicación pública para reducir la presencia del mosquito transmisor”."
2909,2016-07-09,Club 515 ofrece trabajo a cubanas del parque El Arbolito,http://elmercioco.com/515-cubanas/,"APS. Noticias. Quito, Ecuador.- Varias jóvenes cubanas que se encuentran acampando en el parque El Arbolito, se quejaron de la falta de comida y trabajo. Ellas solo quieren trabajar. El centro de diversiones 515, ubicado en el norte de Quito, ofreció darles un contrato de trabajo a las cubanas que se encuentran solicitando asilo político."
2910,2016-07-09,Video: Las mejores cochinadas de Löw,http://elmercioco.com/video-las-mejores-cochinadas-de-low/,
2911,2016-07-09,Video: Toros de pueblo nivel gringo (marica),http://elmercioco.com/toros-pueblo/,
2912,2016-07-09,Nader descubre que el viento puede mover vehículos,http://elmercioco.com/nader-descubre-que-el-viento-puede-mover-vehiculos/,"APS. Noticias. Quito, Ecuador.- La agencia espacial civíl ecuatoriana  (EXA) con su comandante Ronnie Nader, descubrió una tecnología que permita que los vehículos funcionen sin necesidad de gasolina y solo con el viento. Para este propósito, EXA y Yachay anunciaron la alianza con la que se prevé se adelante el proyecto durante cinco años el cual costará 10 millones de dólares."
2913,2016-07-07,Disculpas públicas y rectificación a pedido de Plasticaucho Industrial S.A,http://elmercioco.com/disculpas-publicas-pedido-de-plasticaucho-industrial/,Sr. Xavier Cuesta Vásconez GERENTE GENERAL DE PLASTICAUCHO INDUSTRIAL S.A
2914,2016-07-07,La ‘conversación’ en Whatsapp de los jugadores del Real Madrid tras el Portugal – Gales,http://elmercioco.com/real-madrid-whatsapp/,
2915,2016-07-07,Indio sucio es sentenciado por odio racial contra negro vago,http://elmercioco.com/indio-odio-racial-negro/,"APS. Noticias, Quito, Ecuador.- Luego de casi tres horas de audiencia de casación, el Tribunal de la Sala Especializada Penal de la Corte Nacional de Justicia ratificó este martes la sanción de 5 meses y 24 días contra el oficial de las Fuerzas Armadas, Fernando Encalada, quien fue encontrado culpable del delito de odio racial contra el ciudadano afroecuatoriano Michael Arce. “Encalada no tiene derecho a ser racista porque tiene cara de Ruminahui,  un indio rulimán no puede ser racista con un negro, solo los blancos tienen ese derecho”, manifestó el juez al rezar su dictamen."
2916,2016-07-07,Che-Luisa y Che-Pantiza apoyan a Boca Juniors porque se creen argentinos,http://elmercioco.com/che-luisa-y-che-pantiza-boca/,"APS. Noticias. Quito, Ecuador.- Boca Juniors visitará el jueves 7 de julio al Independiente del Valle en el partido de ida de la semifinal de la Copa Libertadores que se jugará en el estadio Olímpico Atahualpa. Brayan Che-Luisa y Justin  Che-Pantiza afirman tener un amor infinito a la camiseta de Boca Juniors."
2917,2016-07-07,Cubanos exigen a quiteños salir del Parque el Arbolito porque esa es su zona,http://elmercioco.com/cubanos-exigen-quitenos/,"APS. Noticias. Quito, Ecuador.- El grupo de cubanos que permanecía en el parque La Carolina, solicitando ser reconocidos como refugiados políticos y obtener la visa humanitaria hacia Estados Unidos, decidieron colonizar el parque El Arbolito. Mientras se dirigían al parque el Arbolito, en el centro norte de Quito en su trayecto gritaron consignas con las que pedían al Gobierno del presidente Rafael Correa, se les otorgue a cada uno de ellos una casa vieja y un auto de los años 50."
2918,2016-07-07,Esposa de René Ramirez se quejó de su esposo,http://elmercioco.com/esposa-de-rene-ramirez-se-quejo-de-su-esposo/,"APS. Noticias, Quito, Ecuador.- La rectora encargada del IAEN, Analía Minteguiaga, se encuentra en la mira de las redes sociales por recibir un sueldo de $8.734, producto de dos partidas de ese centro de estudios. En una entrevista a este diario, Minteguiaga habló sobre los problemas que tiene con René Ramirez dentro del hogar. Al parecer Ramirez ocupa los tratamientos capilares de sus esposa en su larga cabellera de shamán, lo cual estaría causando problemas maritales graves."
2919,2016-07-06,VIDEO: Mago que estudió en Yachai causa dolorosa herida a voluntaria,http://elmercioco.com/video-mago-yachai-hiere-voluntaria/,"APS. Noticias. Poznan, Polonia.- El mago polaco Karol Budzisz, es profesor de magia en la Universidad de Yachai en Ecuador en la Facultad de Arte y Escuela de Magia contemporanea. Al regresar a su país natal por vacaciones, intentó realizar un truco de magia el vivo en un programa de televisión el cual fue fallido. La voluntaria, una presentadora de TV fue dolorosamente herida por el mago y presentará una demanda legal."
2920,2016-07-06,Mujer de Rene Ramirez afirma que no gana doble sueldo sino solamente 16/8 de sueldo,http://elmercioco.com/mujer-ramirez-doble-sueldo/,"APS. Noticias. Quito, Ecuador.- La rectora encargada del IAEN, Analía Minteguiaga, recibió un sueldo de $8.734, producto de dos partidas de ese centro de estudios. Minteguiaga es esposa de René Ramírez, secretario de Educación superior, ciencia y tecnología. Analía Minteguiaga ejerce a tiempo completo el cargo de vicerrectora del Instituto de Altos Estudios Nacionales (IAEN), por ello recibe un sueldo mensual de $5.566. Su dedicación no termina allí porque además recibió un sueldo adicional de $ 3.168 por trabajar supuestamente a tiempo completo."
2921,2016-07-05,Cuando AV25 postea una foto de sus vacaciones y el photoshop explota,http://elmercioco.com/memes-antonio-valencia/,
2922,2016-07-05,Nader: “El Pegaso ya fue y volvió de plutón”,http://elmercioco.com/nader-el-pegaso-ya-fue-y-volvio-de-pluton/,"APS. Noticias. Quito, Ecuador.- Después de recorrer 4.800 millones de kilómetros (3.000 millones de millas), la sonda New Horizons de la NASA se acerca al fin de su viaje de nueve años rumbo a Plutón. El domingo comenzará a fotografiar el misterioso planetoide helado. Las primeras fotografías revelarán poco más que puntos brillantes, ya que New Horizons está todavía a más de 160 millones de kilómetros (100 millones de millas) de Plutón, pero las imágenes, tomadas sobre un trasfondo estelar, permitirán a los científicos estimar la distancia restante y mantener la sonda en rumbo para que sobrevuele Plutón en julio."
2923,2016-07-05,Estudiante de la Universidad San Francisco fue expulsado por usar un perfume de Yambal,http://elmercioco.com/estudiante-de-la-usfq-expulsado/,"APS. Noticias, Quito, Ecuador.- El juzgado de lo contencioso administrativo número 1 ha desestimado la demanda de un estudiante de la Universidad San Francisco de Quito, que fue sancionado por usar un perfume de la marca Yambal. El estudiante de la carrera de Matemática pleiteó con sus compañeros de clase cuando le reprocharon sobre el uso de Yambal en la universidad."
